x;y
[29.0, 3.0, -1.0, 0.0, 0.0, 31.0, 1.0, 0.0, 1.0];0
[37.0, 0.0, -1.0, 1.0, 1.0, 68.0, 1.0, 3.0, 0.0];0
[21.0, 0.0, 0.0, 0.0, 0.0, 170.0, 1.0, 3.0, 0.0];1
[25.0, 11.0, -1.0, 1.0, 1.0, 166.0, 1.0, 0.0, 0.0];1
[56.0, 1.0, -1.0, 1.0, 0.0, 22.0, 1.0, 2.0, 0.0];0
[30.0, 0.0, 0.0, 0.0, 0.0, -3.0, 1.0, 2.0, 1.0];0
[46.0, 5.0, -1.0, 1.0, 1.0, 4850.0, 1.0, 0.0, 0.0];0
[23.0, 2.0, -1.0, 0.0, 0.0, 1081.0, 1.0, 5.0, 1.0];1
[22.0, 8.0, -1.0, 1.0, 1.0, 943.0, 1.0, 0.0, 0.0];0
[25.0, 5.0, -1.0, 1.0, 1.0, 1136.0, 0.0, 0.0, 1.0];1
[35.0, 2.0, -1.0, 0.0, 0.0, 29.0, 0.0, 0.0, 0.0];0
[34.0, 0.0, 0.0, 1.0, 1.0, 51.0, 0.0, 2.0, 1.0];1
[38.0, 20.0, -1.0, 1.0, 1.0, 46.0, 0.0, 3.0, 0.0];1
[30.0, 1.0, -1.0, 0.0, 0.0, 22.0, 1.0, 0.0, 0.0];0
[31.0, 0.0, -3.0, 0.0, 0.0, 17.0, 1.0, 3.0, 1.0];1
[33.0, 0.0, -4.0, 1.0, 1.0, 91.0, 1.0, 0.0, 0.0];0
[49.0, 0.0, 0.0, 0.0, 0.0, -5.0, 0.0, 2.0, 0.0];0
[21.0, 0.0, -1.0, 1.0, 1.0, 218.0, 1.0, 2.0, 1.0];1
[25.0, 3.0, -24.0, 1.0, 1.0, 462.0, 1.0, 2.0, 0.0];1
[37.0, 1.0, -11.0, 0.0, 0.0, 216.0, 0.0, 0.0, 0.0];0
[21.0, 2.0, -1.0, 1.0, 1.0, 26.0, 1.0, 3.0, 0.0];1
[50.0, 2.0, 0.0, 0.0, 0.0, 743.0, 1.0, 0.0, 1.0];1
[30.0, 0.0, -1.0, 0.0, 0.0, 142.0, 1.0, 5.0, 0.0];0
[28.0, 1.0, -21.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0];0
[39.0, 0.0, 0.0, 0.0, 0.0, 433.0, 1.0, 2.0, 1.0];0
[24.0, 2.0, -1.0, 1.0, 1.0, 26.0, 1.0, 2.0, 0.0];0
[33.0, 4.0, 0.0, 0.0, 0.0, -4.0, 1.0, 0.0, 0.0];1
[46.0, 3.0, -1.0, 1.0, 1.0, 25.0, 1.0, 0.0, 0.0];0
[21.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0];1
[34.0, 2.0, -1.0, 0.0, 0.0, 26.0, 1.0, 2.0, 1.0];0
[22.0, 3.0, 0.0, 1.0, 1.0, 255.0, 1.0, 2.0, 1.0];1
[43.0, 1.0, -1.0, 1.0, 1.0, 23.0, 1.0, 3.0, 1.0];0
[30.0, 1.0, 0.0, 0.0, 0.0, 22.0, 1.0, 0.0, 1.0];1
[50.0, 8.0, -14.0, 0.0, 0.0, 285.0, 1.0, 2.0, 0.0];0
[67.0, 0.0, -1.0, 0.0, 0.0, 16.0, 1.0, 1.0, 1.0];0
[36.0, 0.0, -1.0, 0.0, 0.0, 22.0, 1.0, 2.0, 1.0];0
[27.0, 1.0, 0.0, 1.0, 1.0, 20.0, 1.0, 0.0, 0.0];1
[43.0, 3.0, 9.0, 1.0, 1.0, 24.0, 0.0, 2.0, 1.0];0
[45.0, 7.0, -1.0, 1.0, 1.0, 18.0, 0.0, 2.0, 0.0];0
[21.0, 0.0, -1.0, 1.0, 1.0, 43.0, 0.0, 0.0, 0.0];1
[63.0, 6.0, -1.0, 0.0, 0.0, 596.0, 1.0, 0.0, 0.0];0
[27.0, 6.0, -1.0, 1.0, 1.0, 26.0, 1.0, 3.0, 0.0];0
[20.0, 0.0, -1.0, 0.0, 0.0, 24.0, 0.0, 0.0, 1.0];1
[47.0, 23.0, -1.0, 1.0, 1.0, 21.0, 1.0, 0.0, 1.0];1
[30.0, 3.0, -1.0, 0.0, 0.0, 1568.0, 1.0, 2.0, 0.0];0
[33.0, 9.0, -28.0, 1.0, 1.0, 350.0, 1.0, 0.0, 1.0];1
[22.0, 3.0, -1.0, 1.0, 1.0, 210.0, 1.0, 0.0, 0.0];0
[45.0, 38.0, -1.0, 1.0, 1.0, 2907.0, 1.0, 0.0, 0.0];1
[39.0, 4.0, -30.0, 1.0, 1.0, 1.0, 1.0, 5.0, 0.0];0
[23.0, 0.0, -1.0, 0.0, 0.0, 45.0, 1.0, 0.0, 0.0];0
[49.0, 2.0, -1.0, 0.0, 0.0, 259.0, 0.0, 2.0, 0.0];1
[40.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 3.0, 0.0];0
[31.0, 5.0, -1.0, 1.0, 0.0, 22.0, 1.0, 0.0, 1.0];1
[36.0, 17.0, -1.0, 1.0, 1.0, 361.0, 1.0, 0.0, 0.0];1
[23.0, 2.0, -1.0, 0.0, 0.0, 22.0, 1.0, 2.0, 0.0];0
[25.0, 2.0, -1.0, 1.0, 1.0, 19.0, 1.0, 3.0, 0.0];0
[35.0, 2.0, -1.0, 0.0, 0.0, 21.0, 1.0, 5.0, 0.0];1
[30.0, 7.0, 0.0, 1.0, 1.0, 49.0, 1.0, 0.0, 1.0];1
[37.0, 3.0, -14.0, 0.0, 0.0, 166.0, 1.0, 2.0, 0.0];0
[26.0, 1.0, -1.0, 1.0, 1.0, 55.0, 1.0, 5.0, 0.0];0
[26.0, 1.0, -1.0, 0.0, 0.0, 26.0, 1.0, 5.0, 1.0];0
[31.0, 0.0, 0.0, 1.0, 1.0, 6.0, 0.0, 0.0, 0.0];1
[36.0, 0.0, -1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0];1
[48.0, 6.0, -26.0, 0.0, 0.0, 142.0, 1.0, 2.0, 0.0];0
[45.0, 5.0, -4.0, 1.0, 1.0, 24.0, 1.0, 2.0, 0.0];1
[22.0, 0.0, -1.0, 0.0, 0.0, 32.0, 0.0, 0.0, 1.0];0
[46.0, 0.0, -1.0, 0.0, 0.0, 25.0, 1.0, 0.0, 0.0];0
[37.0, 1.0, -1.0, 1.0, 1.0, 17.0, 1.0, 2.0, 0.0];0
[27.0, 3.0, -1.0, 1.0, 1.0, 13.0, 1.0, 0.0, 0.0];1
[55.0, 1.0, -1.0, 0.0, 0.0, 24.0, 1.0, 2.0, 1.0];0
[21.0, 2.0, -10.0, 0.0, 0.0, 15.0, 1.0, 2.0, 0.0];1
[24.0, 4.0, -1.0, 1.0, 1.0, 30.0, 1.0, 0.0, 0.0];1
[26.0, 1.0, -2.0, 0.0, 0.0, 27.0, 1.0, 3.0, 1.0];1
[41.0, 2.0, -1.0, 0.0, 0.0, 23.0, 0.0, 0.0, 1.0];0
[45.0, 6.0, -1.0, 1.0, 1.0, 5807.0, 1.0, 3.0, 0.0];0
[29.0, 7.0, -1.0, 1.0, 1.0, 25.0, 1.0, 0.0, 0.0];0
[41.0, 0.0, -1.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0];0
[29.0, 0.0, -3.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0];0
[38.0, 9.0, -1.0, 1.0, 1.0, 46.0, 1.0, 0.0, 0.0];1
[42.0, 1.0, -1.0, 1.0, 1.0, 31.0, 1.0, 0.0, 0.0];0
[29.0, 4.0, -1.0, 1.0, 1.0, 76.0, 1.0, 5.0, 0.0];0
[21.0, 1.0, -1.0, 1.0, 1.0, 1321.0, 1.0, 3.0, 0.0];1
[41.0, 3.0, -1.0, 0.0, 0.0, 20.0, 1.0, 2.0, 1.0];0
[51.0, 2.0, -1.0, 0.0, 0.0, 599.0, 1.0, 0.0, 0.0];0
[27.0, 3.0, -23.0, 0.0, 0.0, 29.0, 1.0, 0.0, 1.0];1
[44.0, 0.0, -2.0, 0.0, 0.0, 25.0, 1.0, 3.0, 1.0];0
[29.0, 1.0, -1.0, 0.0, 0.0, 41.0, 0.0, 0.0, 1.0];0
[25.0, 11.0, -1.0, 1.0, 1.0, 711.0, 1.0, 0.0, 1.0];1
[35.0, 0.0, -1.0, 0.0, 0.0, 24.0, 1.0, 0.0, 0.0];0
[31.0, 2.0, -1.0, 1.0, 1.0, 22.0, 1.0, 2.0, 0.0];0
[21.0, 0.0, -1.0, 1.0, 1.0, 172.0, 1.0, 2.0, 0.0];1
[31.0, 6.0, 0.0, 0.0, 0.0, 985.0, 1.0, 0.0, 0.0];0
[27.0, 6.0, -1.0, 1.0, 1.0, 26.0, 1.0, 5.0, 0.0];0
[21.0, 0.0, -1.0, 0.0, 0.0, 46.0, 1.0, 5.0, 0.0];1
[30.0, 5.0, -1.0, 1.0, 0.0, 33.0, 1.0, 0.0, 1.0];1
[25.0, 0.0, -2.0, 0.0, 0.0, 8.0, 1.0, 2.0, 1.0];0
[57.0, 8.0, -1.0, 1.0, 1.0, 2398.0, 1.0, 0.0, 0.0];1
[25.0, 3.0, -1.0, 1.0, 1.0, 50.0, 1.0, 0.0, 0.0];1
[45.0, 8.0, 0.0, 0.0, 0.0, 27.0, 1.0, 3.0, 0.0];1
[50.0, 2.0, 0.0, 0.0, 0.0, 8.0, 1.0, 2.0, 1.0];0
[26.0, 0.0, -3.0, 1.0, 1.0, 44.0, 1.0, 2.0, 0.0];1
[24.0, 1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 1.0];0
[50.0, 2.0, 0.0, 0.0, 0.0, 23.0, 1.0, 3.0, 1.0];0
[41.0, 0.0, -1.0, 0.0, 0.0, 17.0, 0.0, 2.0, 1.0];0
[32.0, 0.0, -1.0, 0.0, 0.0, 458.0, 1.0, 2.0, 1.0];0
[30.0, 0.0, -1.0, 0.0, 0.0, 31.0, 1.0, 5.0, 0.0];0
[53.0, 0.0, -1.0, 0.0, 0.0, 13.0, 0.0, 2.0, 1.0];0
[22.0, 3.0, -1.0, 1.0, 1.0, 31.0, 1.0, 2.0, 0.0];1
[25.0, 1.0, -14.0, 0.0, 0.0, 213.0, 1.0, 0.0, 0.0];0
[61.0, 4.0, -1.0, 1.0, 1.0, 71.0, 1.0, 0.0, 1.0];1
[45.0, 0.0, -1.0, 0.0, 0.0, 316.0, 1.0, 3.0, 0.0];0
[47.0, 0.0, -4.0, 0.0, 0.0, 32.0, 1.0, 3.0, 1.0];0
[37.0, 3.0, -1.0, 1.0, 1.0, 50.0, 1.0, 3.0, 1.0];0
[26.0, 0.0, -1.0, 1.0, 1.0, 23.0, 1.0, 0.0, 1.0];0
[44.0, 0.0, -1.0, 0.0, 0.0, 51.0, 1.0, 0.0, 0.0];0
[45.0, 3.0, 6.0, 0.0, 0.0, 870.0, 1.0, 0.0, 0.0];1
[23.0, 3.0, -1.0, 1.0, 1.0, 313.0, 1.0, 0.0, 1.0];1
[25.0, 0.0, 0.0, 1.0, 1.0, 5.0, 0.0, 2.0, 0.0];0
[20.0, 0.0, -1.0, 0.0, 0.0, 722.0, 1.0, 0.0, 0.0];1
[22.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0];1
[69.0, 6.0, -1.0, 1.0, 1.0, 24.0, 1.0, 2.0, 0.0];0
[20.0, 0.0, 0.0, 0.0, 0.0, -3.0, 1.0, 0.0, 0.0];0
[51.0, 17.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 1.0];0
[22.0, 1.0, -1.0, 0.0, 0.0, 30.0, 1.0, 0.0, 0.0];1
[21.0, 0.0, -1.0, 1.0, 1.0, 1010.0, 1.0, 0.0, 0.0];1
[28.0, 2.0, -1.0, 0.0, 0.0, 25.0, 0.0, 0.0, 1.0];0
[40.0, 5.0, 0.0, 0.0, 0.0, 4.0, 1.0, 2.0, 0.0];0
[48.0, 8.0, -26.0, 1.0, 1.0, 570.0, 0.0, 2.0, 1.0];0
[21.0, 1.0, -1.0, 1.0, 1.0, 19.0, 0.0, 0.0, 0.0];0
[38.0, 1.0, -1.0, 0.0, 0.0, 22.0, 1.0, 5.0, 1.0];0
[33.0, 1.0, 0.0, 0.0, 0.0, 6.0, 1.0, 3.0, 1.0];0
[21.0, 1.0, 0.0, 1.0, 1.0, 94.0, 1.0, 5.0, 0.0];1
[28.0, 0.0, -1.0, 0.0, 0.0, 125.0, 1.0, 0.0, 1.0];0
[24.0, 8.0, -1.0, 1.0, 1.0, 21.0, 1.0, 2.0, 0.0];0
[26.0, 9.0, -1.0, 1.0, 1.0, 64.0, 1.0, 0.0, 0.0];1
[30.0, 1.0, -1.0, 0.0, 0.0, 22.0, 1.0, 2.0, 1.0];0
[56.0, 1.0, -1.0, 0.0, 0.0, 25.0, 1.0, 2.0, 1.0];0
[24.0, 1.0, -1.0, 1.0, 1.0, 47.0, 1.0, 0.0, 1.0];0
[26.0, 8.0, -1.0, 0.0, 0.0, 50.0, 1.0, 2.0, 0.0];0
[22.0, 0.0, -1.0, 1.0, 1.0, 14.0, 1.0, 2.0, 0.0];1
[31.0, 0.0, -1.0, 1.0, 1.0, 24.0, 1.0, 2.0, 1.0];0
[38.0, 10.0, 0.0, 1.0, 1.0, -2.0, 1.0, 2.0, 0.0];0
[21.0, 0.0, -1.0, 0.0, 0.0, 21.0, 1.0, 0.0, 1.0];1
[28.0, 2.0, -1.0, 0.0, 0.0, 77.0, 1.0, 3.0, 0.0];1
[24.0, 0.0, -1.0, 0.0, 0.0, 47.0, 1.0, 3.0, 1.0];0
[46.0, 10.0, -1.0, 1.0, 1.0, 234.0, 1.0, 0.0, 0.0];1
[70.0, 0.0, -1.0, 0.0, 0.0, 26.0, 1.0, 0.0, 1.0];0
[53.0, 10.0, -1.0, 1.0, 1.0, 97.0, 0.0, 0.0, 0.0];0
[32.0, 5.0, -29.0, 1.0, 0.0, 110.0, 0.0, 2.0, 0.0];0
[44.0, 0.0, -1.0, 1.0, 1.0, 18.0, 0.0, 2.0, 0.0];0
[55.0, 1.0, -17.0, 0.0, 0.0, 98.0, 1.0, 2.0, 1.0];0
[30.0, 1.0, -5.0, 0.0, 0.0, 54.0, 1.0, 0.0, 1.0];0
[35.0, 0.0, -1.0, 1.0, 1.0, 49.0, 0.0, 0.0, 1.0];0
[29.0, 0.0, 0.0, 0.0, 0.0, 24.0, 1.0, 0.0, 1.0];1
[21.0, 1.0, 0.0, 1.0, 1.0, 884.0, 1.0, 2.0, 0.0];1
[34.0, 0.0, -1.0, 0.0, 0.0, 2790.0, 1.0, 2.0, 0.0];0
[31.0, 8.0, -1.0, 1.0, 1.0, 23.0, 1.0, 0.0, 0.0];1
[51.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0];0
[22.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0];0
[52.0, 20.0, -1.0, 0.0, 0.0, 670.0, 1.0, 3.0, 0.0];0
[51.0, 9.0, -1.0, 1.0, 1.0, 848.0, 1.0, 0.0, 0.0];1
[33.0, 1.0, -1.0, 1.0, 1.0, 77.0, 1.0, 0.0, 0.0];0
[24.0, 3.0, -1.0, 1.0, 1.0, 147.0, 1.0, 2.0, 0.0];1
[21.0, 5.0, -1.0, 1.0, 1.0, 25.0, 1.0, 0.0, 1.0];1
[52.0, 2.0, -1.0, 1.0, 1.0, 26.0, 0.0, 0.0, 0.0];0
[25.0, 7.0, -1.0, 1.0, 1.0, 3053.0, 1.0, 0.0, 0.0];1
[24.0, 0.0, -1.0, 1.0, 1.0, 16.0, 1.0, 0.0, 0.0];1
[29.0, 2.0, -1.0, 1.0, 1.0, 247.0, 0.0, 0.0, 0.0];0
[42.0, 1.0, -1.0, 1.0, 1.0, 510.0, 0.0, 2.0, 0.0];0
[25.0, 0.0, 0.0, 1.0, 1.0, 2166.0, 1.0, 0.0, 0.0];0
[29.0, 1.0, -1.0, 0.0, 0.0, 17.0, 1.0, 2.0, 0.0];0
[44.0, 8.0, -1.0, 1.0, 1.0, 232.0, 1.0, 0.0, 1.0];1
[40.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0];0
[31.0, 14.0, 0.0, 0.0, 0.0, 24.0, 0.0, 2.0, 0.0];1
[35.0, 12.0, -2.0, 1.0, 1.0, 21.0, 0.0, 0.0, 0.0];1
[23.0, 1.0, -1.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0];0
[46.0, 2.0, -1.0, 1.0, 0.0, 75.0, 1.0, 2.0, 1.0];0
[32.0, 1.0, 0.0, 1.0, 1.0, 6.0, 1.0, 2.0, 0.0];0
[22.0, 5.0, -1.0, 1.0, 1.0, 16.0, 1.0, 2.0, 1.0];1
[26.0, 3.0, -1.0, 1.0, 1.0, 1130.0, 1.0, 0.0, 0.0];1
[20.0, 8.0, -1.0, 1.0, 1.0, 25.0, 1.0, 5.0, 0.0];1
[30.0, 1.0, -4.0, 1.0, 1.0, 27.0, 1.0, 2.0, 1.0];0
[33.0, 2.0, -1.0, 0.0, 0.0, 45.0, 1.0, 2.0, 0.0];0
[35.0, 1.0, 0.0, 0.0, 0.0, 1776.0, 1.0, 2.0, 0.0];0
[31.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0];0
[25.0, 0.0, -1.0, 0.0, 0.0, 22.0, 0.0, 0.0, 1.0];0
[50.0, 0.0, 0.0, 1.0, 1.0, 859.0, 1.0, 2.0, 0.0];0
[22.0, 3.0, -1.0, 1.0, 1.0, 63.0, 0.0, 2.0, 0.0];1
[46.0, 12.0, -1.0, 0.0, 0.0, 71.0, 1.0, 0.0, 1.0];1
[29.0, 0.0, -1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0];0
[21.0, 3.0, -22.0, 1.0, 0.0, 530.0, 1.0, 3.0, 0.0];1
[25.0, 0.0, -1.0, 0.0, 0.0, 22.0, 1.0, 5.0, 0.0];0
[43.0, 0.0, -1.0, 0.0, 0.0, 27.0, 1.0, 2.0, 1.0];0
[26.0, 2.0, -1.0, 1.0, 1.0, 3555.0, 1.0, 0.0, 0.0];0
[40.0, 0.0, 0.0, 0.0, 0.0, -4.0, 1.0, 2.0, 1.0];0
[28.0, 4.0, -1.0, 1.0, 1.0, 13.0, 1.0, 0.0, 1.0];0
[20.0, 1.0, -1.0, 1.0, 1.0, 32.0, 1.0, 2.0, 0.0];1
[20.0, 0.0, -1.0, 1.0, 1.0, 46.0, 1.0, 0.0, 0.0];1
[22.0, 0.0, -1.0, 0.0, 0.0, 22.0, 1.0, 0.0, 0.0];0
[22.0, 0.0, -1.0, 1.0, 1.0, 166.0, 0.0, 0.0, 0.0];0
[35.0, 0.0, -1.0, 0.0, 0.0, 24.0, 1.0, 3.0, 0.0];1
[59.0, 0.0, -1.0, 0.0, 0.0, 23.0, 0.0, 0.0, 1.0];0
[39.0, 1.0, -6.0, 0.0, 0.0, 120.0, 1.0, 0.0, 0.0];0
[45.0, 1.0, 0.0, 0.0, 0.0, 31.0, 0.0, 2.0, 0.0];1
[35.0, 4.0, -1.0, 0.0, 0.0, 45.0, 0.0, 2.0, 1.0];1
[24.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 0.0];1
[65.0, 1.0, -1.0, 0.0, 0.0, -11.0, 0.0, 2.0, 0.0];0
[41.0, 11.0, -1.0, 1.0, 1.0, 2834.0, 1.0, 2.0, 0.0];0
[20.0, 0.0, -1.0, 1.0, 1.0, 200.0, 1.0, 2.0, 0.0];1
[27.0, 0.0, -5.0, 1.0, 1.0, 98.0, 1.0, 2.0, 1.0];0
[33.0, 3.0, -1.0, 1.0, 1.0, 95.0, 1.0, 0.0, 0.0];1
[21.0, 1.0, -1.0, 1.0, 1.0, 28.0, 1.0, 0.0, 1.0];0
[22.0, 1.0, -1.0, 0.0, 0.0, 31.0, 1.0, 2.0, 0.0];1
[29.0, 6.0, -1.0, 1.0, 1.0, 955.0, 1.0, 0.0, 0.0];1
[35.0, 5.0, -1.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0];0
[58.0, 5.0, -1.0, 1.0, 1.0, 29.0, 1.0, 2.0, 0.0];0
[25.0, 0.0, -1.0, 1.0, 1.0, 27.0, 0.0, 0.0, 0.0];1
[29.0, 1.0, -1.0, 0.0, 0.0, 6962.0, 1.0, 0.0, 0.0];1
[22.0, 2.0, 0.0, 1.0, 1.0, 148.0, 1.0, 0.0, 0.0];1
[27.0, 1.0, -1.0, 0.0, 0.0, 26.0, 1.0, 2.0, 0.0];0
[28.0, 3.0, -1.0, 1.0, 1.0, 44.0, 1.0, 0.0, 1.0];1
[57.0, 0.0, -1.0, 0.0, 0.0, 25.0, 1.0, 0.0, 0.0];0
[24.0, 3.0, -1.0, 1.0, 1.0, 71.0, 0.0, 0.0, 1.0];1
[34.0, 4.0, -1.0, 0.0, 0.0, 23.0, 1.0, 0.0, 1.0];0
[30.0, 1.0, 0.0, 0.0, 0.0, 107.0, 1.0, 0.0, 1.0];0
[22.0, 2.0, -1.0, 1.0, 1.0, 44.0, 1.0, 0.0, 0.0];0
[45.0, 0.0, -1.0, 0.0, 0.0, 71.0, 1.0, 2.0, 1.0];0
[27.0, 1.0, -1.0, 1.0, 1.0, 677.0, 1.0, 2.0, 1.0];1
[66.0, 1.0, -14.0, 1.0, 1.0, 118.0, 1.0, 2.0, 0.0];0
[38.0, 3.0, -1.0, 1.0, 1.0, 45.0, 1.0, 2.0, 0.0];1
[35.0, 0.0, -1.0, 0.0, 0.0, 45.0, 1.0, 3.0, 0.0];0
[25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0];0
[23.0, 3.0, -1.0, 0.0, 0.0, 807.0, 1.0, 0.0, 0.0];1
[22.0, 0.0, 0.0, 1.0, 1.0, 511.0, 1.0, 0.0, 1.0];1
[30.0, 9.0, -1.0, 1.0, 1.0, 31.0, 1.0, 0.0, 1.0];0
[41.0, 1.0, -4.0, 0.0, 0.0, 21.0, 1.0, 3.0, 1.0];0
[27.0, 7.0, -1.0, 1.0, 1.0, 21.0, 1.0, 2.0, 0.0];1
[25.0, 4.0, -1.0, 0.0, 0.0, 25.0, 1.0, 2.0, 0.0];1
[28.0, 18.0, 0.0, 1.0, 1.0, 8.0, 1.0, 0.0, 0.0];1
[49.0, 29.0, -1.0, 1.0, 1.0, 19.0, 1.0, 0.0, 0.0];1
[31.0, 4.0, 0.0, 1.0, 1.0, 700.0, 1.0, 2.0, 0.0];1
[44.0, 6.0, -1.0, 1.0, 1.0, 2853.0, 1.0, 2.0, 0.0];1
[41.0, 1.0, -1.0, 1.0, 1.0, 25.0, 1.0, 2.0, 0.0];0
[21.0, 0.0, -2.0, 1.0, 1.0, 22.0, 0.0, 0.0, 0.0];1
[25.0, 5.0, -1.0, 1.0, 1.0, 841.0, 1.0, 2.0, 0.0];1
[67.0, 0.0, 0.0, 0.0, 0.0, 1010.0, 1.0, 2.0, 1.0];0
[52.0, 3.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0];0
[20.0, 0.0, -1.0, 1.0, 1.0, 605.0, 1.0, 3.0, 0.0];1
[26.0, 1.0, 0.0, 0.0, 0.0, -4.0, 1.0, 0.0, 0.0];1
[27.0, 3.0, -1.0, 1.0, 1.0, 145.0, 1.0, 0.0, 1.0];1
[22.0, 1.0, -22.0, 0.0, 0.0, 5.0, 0.0, 2.0, 1.0];0
[67.0, 0.0, -1.0, 1.0, 1.0, 579.0, 1.0, 2.0, 0.0];0
[53.0, 1.0, -1.0, 0.0, 0.0, 26.0, 1.0, 3.0, 0.0];0
[38.0, 0.0, -1.0, 0.0, 0.0, 31.0, 0.0, 2.0, 0.0];0
[27.0, 0.0, -1.0, 1.0, 1.0, 1462.0, 1.0, 0.0, 0.0];1
[55.0, 13.0, -1.0, 1.0, 1.0, 20.0, 1.0, 2.0, 0.0];1
[26.0, 0.0, -1.0, 0.0, 0.0, 19.0, 1.0, 3.0, 0.0];0
[56.0, 1.0, -24.0, 1.0, 1.0, 20.0, 0.0, 0.0, 0.0];0
[24.0, 0.0, 0.0, 0.0, 0.0, 31.0, 1.0, 0.0, 0.0];1
[44.0, 11.0, -1.0, 1.0, 1.0, 368.0, 0.0, 0.0, 0.0];1
[34.0, 2.0, -1.0, 1.0, 1.0, 574.0, 1.0, 0.0, 1.0];0
[29.0, 4.0, -2.0, 0.0, 0.0, 16.0, 1.0, 2.0, 0.0];1
[20.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0];0
[56.0, 31.0, -22.0, 1.0, 1.0, 6.0, 1.0, 0.0, 0.0];1
[22.0, 1.0, -1.0, 1.0, 0.0, 52.0, 0.0, 3.0, 0.0];1
[28.0, 12.0, -1.0, 1.0, 1.0, 1831.0, 1.0, 0.0, 0.0];1
[28.0, 0.0, 0.0, 0.0, 0.0, 1287.0, 1.0, 2.0, 0.0];1
[22.0, 0.0, -1.0, 0.0, 0.0, 22.0, 1.0, 0.0, 0.0];0
[20.0, 0.0, -1.0, 1.0, 1.0, 5038.0, 1.0, 0.0, 0.0];1
[32.0, 5.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0];0
[24.0, 1.0, -1.0, 1.0, 1.0, 17.0, 1.0, 0.0, 0.0];0
[22.0, 0.0, -1.0, 0.0, 0.0, 51.0, 1.0, 0.0, 1.0];1
[30.0, 3.0, -1.0, 0.0, 0.0, 52.0, 1.0, 0.0, 0.0];1
[80.0, 0.0, -1.0, 0.0, 0.0, 13.0, 1.0, 2.0, 1.0];0
[41.0, 13.0, -1.0, 0.0, 0.0, 65.0, 1.0, 0.0, 0.0];1
[22.0, 3.0, -1.0, 1.0, 1.0, 32.0, 1.0, 0.0, 1.0];1
[26.0, 0.0, -1.0, 1.0, 1.0, 42.0, 1.0, 2.0, 0.0];1
[25.0, 1.0, -1.0, 0.0, 0.0, 15.0, 1.0, 2.0, 0.0];0
[32.0, 0.0, -1.0, 0.0, 0.0, 24.0, 0.0, 2.0, 0.0];0
[20.0, 0.0, -1.0, 1.0, 0.0, 27.0, 1.0, 0.0, 0.0];0
[40.0, 15.0, -1.0, 0.0, 0.0, 1314.0, 1.0, 0.0, 0.0];1
[25.0, 4.0, -5.0, 1.0, 1.0, 129.0, 1.0, 2.0, 0.0];0
[41.0, 19.0, 29.0, 1.0, 1.0, 1162.0, 1.0, 0.0, 0.0];1
[29.0, 5.0, -1.0, 1.0, 1.0, 120.0, 1.0, 0.0, 0.0];1
[22.0, 0.0, -1.0, 1.0, 1.0, 21.0, 1.0, 0.0, 0.0];1
[24.0, 2.0, -1.0, 0.0, 0.0, 789.0, 1.0, 2.0, 0.0];1
[34.0, 2.0, 0.0, 1.0, 1.0, 25.0, 1.0, 3.0, 1.0];0
[21.0, 0.0, -1.0, 1.0, 1.0, 215.0, 1.0, 0.0, 0.0];1
[38.0, 0.0, 0.0, 0.0, 0.0, 27.0, 1.0, 3.0, 0.0];0
[63.0, 0.0, -1.0, 0.0, 0.0, 20.0, 0.0, 2.0, 1.0];0
[45.0, 2.0, -1.0, 0.0, 0.0, 191.0, 1.0, 2.0, 0.0];0
[19.0, 2.0, -1.0, 1.0, 1.0, 29.0, 1.0, 0.0, 0.0];1
[27.0, 0.0, -1.0, 0.0, 0.0, 23.0, 1.0, 0.0, 0.0];1
[35.0, 1.0, -30.0, 0.0, 0.0, 692.0, 0.0, 2.0, 1.0];1
[44.0, 0.0, -1.0, 1.0, 1.0, 28.0, 1.0, 3.0, 1.0];0
[23.0, 1.0, -1.0, 0.0, 0.0, 22.0, 1.0, 2.0, 1.0];0
[26.0, 9.0, -1.0, 1.0, 1.0, 44.0, 1.0, 0.0, 1.0];1
